"V1","results.id","results.vote_count","results.vote_average","results.popularity","results.release_date","Month","Year","key"
18,382591,1934,7.8,6.379,"2016-12-07","Apr",2017,"382591_Apr_2017"
35,382591,1934,7.8,6.379,"2016-12-07","Apr",2017,"382591_Apr_2017"
35,300667,288,6.4,6.378,"2016-10-27","Apr",2017,"300667_Apr_2017"
18,300667,288,6.4,6.378,"2016-10-27","Apr",2017,"300667_Apr_2017"
18,435707,224,6.8,6.291,"2017-04-15","Apr",2017,"435707_Apr_2017"
35,435707,224,6.8,6.291,"2017-04-15","Apr",2017,"435707_Apr_2017"
35,447335,89,6.2,6.29,"2017-04-13","Apr",2017,"447335_Apr_2017"
18,394537,70,6.9,6.271,"2017-12-08","Apr",2017,"394537_Apr_2017"
99,380808,114,7.5,6.199,"2016-07-08","Apr",2017,"380808_Apr_2017"
12,423627,31,4.2,6.198,"2016-12-09","Apr",2017,"423627_Apr_2017"
28,423627,31,4.2,6.198,"2016-12-09","Apr",2017,"423627_Apr_2017"
35,422615,108,5,6.171,"2018-01-26","Apr",2017,"422615_Apr_2017"
18,408381,224,5.1,6.162,"2017-04-20","Apr",2017,"408381_Apr_2017"
53,408381,224,5.1,6.162,"2017-04-20","Apr",2017,"408381_Apr_2017"
18,394260,101,6.7,6.118,"2016-11-10","Apr",2017,"394260_Apr_2017"
18,316021,86,5.6,6.08,"2016-12-09","Apr",2017,"316021_Apr_2017"
9648,316021,86,5.6,6.08,"2016-12-09","Apr",2017,"316021_Apr_2017"
10749,316021,86,5.6,6.08,"2016-12-09","Apr",2017,"316021_Apr_2017"
10402,1407,801,7.5,6.031,"2007-02-14","Apr",2017,"1407_Apr_2017"
18,1407,801,7.5,6.031,"2007-02-14","Apr",2017,"1407_Apr_2017"
35,449674,133,7.4,6.023,"2017-04-04","Apr",2017,"449674_Apr_2017"
18,411405,135,5.5,6.02,"2017-04-28","Apr",2017,"411405_Apr_2017"
35,411405,135,5.5,6.02,"2017-04-28","Apr",2017,"411405_Apr_2017"
53,411405,135,5.5,6.02,"2017-04-28","Apr",2017,"411405_Apr_2017"
80,411405,135,5.5,6.02,"2017-04-28","Apr",2017,"411405_Apr_2017"
18,445040,188,6.4,6.007,"2017-11-03","Apr",2017,"445040_Apr_2017"
35,317560,167,7.2,6.005,"2017-03-31","Apr",2017,"317560_Apr_2017"
27,339547,202,4.5,5.943,"2016-01-22","Apr",2017,"339547_Apr_2017"
18,429191,342,7.1,5.936,"2017-04-06","Apr",2017,"429191_Apr_2017"
18,283591,130,7.4,5.921,"2016-11-04","Apr",2017,"283591_Apr_2017"
10752,392142,478,6.5,5.88,"2016-11-01","Apr",2017,"392142_Apr_2017"
35,392142,478,6.5,5.88,"2016-11-01","Apr",2017,"392142_Apr_2017"
18,415132,131,6.3,5.866,"2016-11-23","Apr",2017,"415132_Apr_2017"
53,415132,131,6.3,5.866,"2016-11-23","Apr",2017,"415132_Apr_2017"
878,415132,131,6.3,5.866,"2016-11-23","Apr",2017,"415132_Apr_2017"
14,405882,81,5.9,5.851,"2016-08-27","Apr",2017,"405882_Apr_2017"
27,405882,81,5.9,5.851,"2016-08-27","Apr",2017,"405882_Apr_2017"
12,248601,39,6.7,5.847,"2014-03-06","Apr",2017,"248601_Apr_2017"
10751,248601,39,6.7,5.847,"2014-03-06","Apr",2017,"248601_Apr_2017"
18,374671,116,7.2,5.81,"2016-05-21","Apr",2017,"374671_Apr_2017"
35,403348,123,6.6,5.788,"2016-11-03","Apr",2017,"403348_Apr_2017"
18,403348,123,6.6,5.788,"2016-11-03","Apr",2017,"403348_Apr_2017"
35,429199,116,7,5.775,"2017-02-03","Apr",2017,"429199_Apr_2017"
18,429199,116,7,5.775,"2017-02-03","Apr",2017,"429199_Apr_2017"
99,355277,80,7.3,5.76,"2016-08-12","Apr",2017,"355277_Apr_2017"
18,234200,756,7.9,5.73,"2014-09-12","Apr",2017,"234200_Apr_2017"
35,234200,756,7.9,5.73,"2014-09-12","Apr",2017,"234200_Apr_2017"
35,445605,129,6,5.618,"2016-11-20","Apr",2017,"445605_Apr_2017"
18,439466,3,5.7,5.593,"2016-10-07","Apr",2017,"439466_Apr_2017"
16,411221,74,5.8,5.585,"2016-10-14","Apr",2017,"411221_Apr_2017"
10751,411221,74,5.8,5.585,"2016-10-14","Apr",2017,"411221_Apr_2017"
18,340584,131,5.3,5.572,"2016-11-04","Apr",2017,"340584_Apr_2017"
53,340584,131,5.3,5.572,"2016-11-04","Apr",2017,"340584_Apr_2017"
18,347126,198,5.7,5.559,"2016-04-01","Apr",2017,"347126_Apr_2017"
14,370964,136,6.8,5.557,"2015-12-04","Apr",2017,"370964_Apr_2017"
28,388202,64,4.6,5.508,"2017-01-06","Apr",2017,"388202_Apr_2017"
80,388202,64,4.6,5.508,"2017-01-06","Apr",2017,"388202_Apr_2017"
53,388202,64,4.6,5.508,"2017-01-06","Apr",2017,"388202_Apr_2017"
18,271397,141,6.8,5.488,"2014-09-11","Apr",2017,"271397_Apr_2017"
80,271397,141,6.8,5.488,"2014-09-11","Apr",2017,"271397_Apr_2017"
10749,432789,114,6.3,5.448,"2017-01-27","Apr",2017,"432789_Apr_2017"
35,432789,114,6.3,5.448,"2017-01-27","Apr",2017,"432789_Apr_2017"
14,450509,59,6.1,5.423,"2016-05-01","Apr",2017,"450509_Apr_2017"
12,450509,59,6.1,5.423,"2016-05-01","Apr",2017,"450509_Apr_2017"
35,450509,59,6.1,5.423,"2016-05-01","Apr",2017,"450509_Apr_2017"
10751,450509,59,6.1,5.423,"2016-05-01","Apr",2017,"450509_Apr_2017"
18,383807,122,6.7,5.391,"2016-11-01","Apr",2017,"383807_Apr_2017"
28,445224,9,6.6,5.379,"2017-03-31","Apr",2017,"445224_Apr_2017"
80,445224,9,6.6,5.379,"2017-03-31","Apr",2017,"445224_Apr_2017"
53,445224,9,6.6,5.379,"2017-03-31","Apr",2017,"445224_Apr_2017"
18,436334,69,6.2,5.369,"2017-04-26","Apr",2017,"436334_Apr_2017"
36,436334,69,6.2,5.369,"2017-04-26","Apr",2017,"436334_Apr_2017"
10402,436334,69,6.2,5.369,"2017-04-26","Apr",2017,"436334_Apr_2017"
18,301334,103,6.4,5.357,"2017-03-30","Apr",2017,"301334_Apr_2017"
53,301334,103,6.4,5.357,"2017-03-30","Apr",2017,"301334_Apr_2017"
18,453296,3,4.3,5.354,"2017-04-22","Apr",2017,"453296_Apr_2017"
28,421313,68,5.8,5.336,"2016-12-01","Apr",2017,"421313_Apr_2017"
28,438058,32,7,5.316,"2017-04-15","Apr",2017,"438058_Apr_2017"
12,438058,32,7,5.316,"2017-04-15","Apr",2017,"438058_Apr_2017"
16,438058,32,7,5.316,"2017-04-15","Apr",2017,"438058_Apr_2017"
80,438058,32,7,5.316,"2017-04-15","Apr",2017,"438058_Apr_2017"
10751,438058,32,7,5.316,"2017-04-15","Apr",2017,"438058_Apr_2017"
9648,438058,32,7,5.316,"2017-04-15","Apr",2017,"438058_Apr_2017"
16,483306,92,7.2,5.294,"2017-04-23","Apr",2017,"483306_Apr_2017"
16,323661,247,7,5.26,"2015-02-05","Apr",2017,"323661_Apr_2017"
10751,323661,247,7,5.26,"2015-02-05","Apr",2017,"323661_Apr_2017"
12,323661,247,7,5.26,"2015-02-05","Apr",2017,"323661_Apr_2017"
14,323661,247,7,5.26,"2015-02-05","Apr",2017,"323661_Apr_2017"
35,323661,247,7,5.26,"2015-02-05","Apr",2017,"323661_Apr_2017"
28,396616,59,7,5.256,"2016-09-29","Apr",2017,"396616_Apr_2017"
18,396616,59,7,5.256,"2016-09-29","Apr",2017,"396616_Apr_2017"
10752,396616,59,7,5.256,"2016-09-29","Apr",2017,"396616_Apr_2017"
53,355193,77,4.7,5.199,"2017-04-24","Apr",2017,"355193_Apr_2017"
27,355193,77,4.7,5.199,"2017-04-24","Apr",2017,"355193_Apr_2017"
878,355193,77,4.7,5.199,"2017-04-24","Apr",2017,"355193_Apr_2017"
36,377263,345,7.5,5.192,"2016-09-07","Apr",2017,"377263_Apr_2017"
18,377263,345,7.5,5.192,"2016-09-07","Apr",2017,"377263_Apr_2017"
10749,377263,345,7.5,5.192,"2016-09-07","Apr",2017,"377263_Apr_2017"
18,374464,110,4.5,5.188,"2016-10-12","Apr",2017,"374464_Apr_2017"
14,374464,110,4.5,5.188,"2016-10-12","Apr",2017,"374464_Apr_2017"
9648,374464,110,4.5,5.188,"2016-10-12","Apr",2017,"374464_Apr_2017"
16,362585,35,8.5,5.182,"2017-01-06","Apr",2017,"362585_Apr_2017"
14,362585,35,8.5,5.182,"2017-01-06","Apr",2017,"362585_Apr_2017"
9648,362585,35,8.5,5.182,"2017-01-06","Apr",2017,"362585_Apr_2017"
28,441531,38,6.6,5.173,"2017-04-20","Apr",2017,"441531_Apr_2017"
80,441531,38,6.6,5.173,"2017-04-20","Apr",2017,"441531_Apr_2017"
18,382509,77,6.1,5.172,"2016-09-21","Apr",2017,"382509_Apr_2017"
99,448449,105,6.3,5.169,"2017-04-24","Apr",2017,"448449_Apr_2017"
10402,448449,105,6.3,5.169,"2017-04-24","Apr",2017,"448449_Apr_2017"
35,397442,151,5.7,5.142,"2017-03-11","Apr",2017,"397442_Apr_2017"
18,413543,105,6.9,5.139,"2016-11-23","Apr",2017,"413543_Apr_2017"
10749,413543,105,6.9,5.139,"2016-11-23","Apr",2017,"413543_Apr_2017"
18,334535,39,5.8,5.132,"2016-10-09","Apr",2017,"334535_Apr_2017"
18,396940,254,6.5,5.124,"2017-09-29","Apr",2017,"396940_Apr_2017"
53,396940,254,6.5,5.124,"2017-09-29","Apr",2017,"396940_Apr_2017"
35,352501,104,5.8,5.081,"2017-03-10","Apr",2017,"352501_Apr_2017"
18,333596,81,7,5.074,"2015-10-15","Apr",2017,"333596_Apr_2017"
28,443700,58,4.4,5.013,"2017-04-14","Apr",2017,"443700_Apr_2017"
53,443700,58,4.4,5.013,"2017-04-14","Apr",2017,"443700_Apr_2017"
18,444291,83,6.2,4.984,"2017-04-26","Apr",2017,"444291_Apr_2017"
35,444291,83,6.2,4.984,"2017-04-26","Apr",2017,"444291_Apr_2017"
18,358807,66,6.6,4.953,"2016-01-22","Apr",2017,"358807_Apr_2017"
18,359784,129,7.7,4.934,"2017-04-14","Apr",2017,"359784_Apr_2017"
36,359784,129,7.7,4.934,"2017-04-14","Apr",2017,"359784_Apr_2017"
10749,359784,129,7.7,4.934,"2017-04-14","Apr",2017,"359784_Apr_2017"
10402,382595,145,6.9,4.933,"2016-11-30","Apr",2017,"382595_Apr_2017"
18,382595,145,6.9,4.933,"2016-11-30","Apr",2017,"382595_Apr_2017"
10749,382595,145,6.9,4.933,"2016-11-30","Apr",2017,"382595_Apr_2017"
18,377690,57,7,4.924,"2017-04-07","Apr",2017,"377690_Apr_2017"
80,432799,55,6.7,4.911,"2017-02-24","Apr",2017,"432799_Apr_2017"
18,432799,55,6.7,4.911,"2017-02-24","Apr",2017,"432799_Apr_2017"
9648,432799,55,6.7,4.911,"2017-02-24","Apr",2017,"432799_Apr_2017"
53,432799,55,6.7,4.911,"2017-02-24","Apr",2017,"432799_Apr_2017"
35,445793,182,6.8,4.91,"2017-04-13","Apr",2017,"445793_Apr_2017"
18,459950,143,7.3,4.89,"2017-04-05","Apr",2017,"459950_Apr_2017"
99,86822,79,6.5,4.88,"2017-03-10","Apr",2017,"86822_Apr_2017"
18,86822,79,6.5,4.88,"2017-03-10","Apr",2017,"86822_Apr_2017"
99,430826,96,5.7,4.879,"2017-04-28","Apr",2017,"430826_Apr_2017"
37,376501,46,5.6,4.809,"2016-01-25","Apr",2017,"376501_Apr_2017"
18,376501,46,5.6,4.809,"2016-01-25","Apr",2017,"376501_Apr_2017"
53,376501,46,5.6,4.809,"2016-01-25","Apr",2017,"376501_Apr_2017"
10749,390669,193,6.9,4.801,"2016-03-31","Apr",2017,"390669_Apr_2017"
35,390669,193,6.9,4.801,"2016-03-31","Apr",2017,"390669_Apr_2017"
12,404791,73,6.3,4.798,"2016-12-25","Apr",2017,"404791_Apr_2017"
35,404791,73,6.3,4.798,"2016-12-25","Apr",2017,"404791_Apr_2017"
14,364540,54,6.8,4.784,"2015-10-20","Apr",2017,"364540_Apr_2017"
35,364540,54,6.8,4.784,"2015-10-20","Apr",2017,"364540_Apr_2017"
18,364540,54,6.8,4.784,"2015-10-20","Apr",2017,"364540_Apr_2017"
35,426272,84,5.7,4.687,"2017-05-05","Apr",2017,"426272_Apr_2017"
80,426272,84,5.7,4.687,"2017-05-05","Apr",2017,"426272_Apr_2017"
99,455565,39,7.3,4.64,"2018-06-06","Apr",2017,"455565_Apr_2017"
18,431479,73,6.3,4.634,"2017-04-05","Apr",2017,"431479_Apr_2017"
53,431479,73,6.3,4.634,"2017-04-05","Apr",2017,"431479_Apr_2017"
28,482114,53,5.7,4.625,"2016-10-19","Apr",2017,"482114_Apr_2017"
53,482114,53,5.7,4.625,"2016-10-19","Apr",2017,"482114_Apr_2017"
53,356500,77,6.5,4.606,"2017-01-20","Apr",2017,"356500_Apr_2017"
18,433503,17,6.6,4.599,"2017-04-20","Apr",2017,"433503_Apr_2017"
99,450945,112,7.6,4.582,"2017-04-23","Apr",2017,"450945_Apr_2017"
18,347882,370,5.3,4.544,"2017-04-28","Apr",2017,"347882_Apr_2017"
53,347882,370,5.3,4.544,"2017-04-28","Apr",2017,"347882_Apr_2017"
28,347882,370,5.3,4.544,"2017-04-28","Apr",2017,"347882_Apr_2017"
878,347882,370,5.3,4.544,"2017-04-28","Apr",2017,"347882_Apr_2017"
18,382127,76,7.4,4.541,"2015-10-28","Apr",2017,"382127_Apr_2017"
27,306966,68,5.3,4.507,"2016-05-13","Apr",2017,"306966_Apr_2017"
35,352490,159,7.3,4.501,"2016-10-20","Apr",2017,"352490_Apr_2017"
18,352490,159,7.3,4.501,"2016-10-20","Apr",2017,"352490_Apr_2017"
14,352490,159,7.3,4.501,"2016-10-20","Apr",2017,"352490_Apr_2017"
10749,352490,159,7.3,4.501,"2016-10-20","Apr",2017,"352490_Apr_2017"
28,445993,58,5.5,4.5,"2017-03-16","Apr",2017,"445993_Apr_2017"
35,432091,14,7.3,4.48,"2017-04-27","Apr",2017,"432091_Apr_2017"
35,417503,11,6.8,4.453,"2016-10-12","Apr",2017,"417503_Apr_2017"
28,417503,11,6.8,4.453,"2016-10-12","Apr",2017,"417503_Apr_2017"
18,439155,55,6,4.446,"2017-04-12","Apr",2017,"439155_Apr_2017"
35,439155,55,6,4.446,"2017-04-12","Apr",2017,"439155_Apr_2017"
18,334537,15,6.9,4.438,"2017-04-04","Apr",2017,"334537_Apr_2017"
10751,334537,15,6.9,4.438,"2017-04-04","Apr",2017,"334537_Apr_2017"
28,436827,44,5.7,4.434,"2017-04-28","Apr",2017,"436827_Apr_2017"
53,436827,44,5.7,4.434,"2017-04-28","Apr",2017,"436827_Apr_2017"
27,425931,75,3.7,4.391,"2016-10-31","Apr",2017,"425931_Apr_2017"
35,408272,84,5.5,4.381,"2017-03-03","Apr",2017,"408272_Apr_2017"
18,408272,84,5.5,4.381,"2017-03-03","Apr",2017,"408272_Apr_2017"
878,387801,60,6.1,4.364,"2016-05-15","Apr",2017,"387801_Apr_2017"
18,387801,60,6.1,4.364,"2016-05-15","Apr",2017,"387801_Apr_2017"
53,387801,60,6.1,4.364,"2016-05-15","Apr",2017,"387801_Apr_2017"
27,387801,60,6.1,4.364,"2016-05-15","Apr",2017,"387801_Apr_2017"
878,420950,272,5.4,4.279,"2017-02-08","Apr",2017,"420950_Apr_2017"
14,420950,272,5.4,4.279,"2017-02-08","Apr",2017,"420950_Apr_2017"
18,392817,80,6.5,4.274,"2016-04-12","Apr",2017,"392817_Apr_2017"
878,436994,75,6.5,4.254,"2017-02-22","Apr",2017,"436994_Apr_2017"
53,436994,75,6.5,4.254,"2017-02-22","Apr",2017,"436994_Apr_2017"
35,430214,48,7.9,4.24,"2017-04-07","Apr",2017,"430214_Apr_2017"
10749,430214,48,7.9,4.24,"2017-04-07","Apr",2017,"430214_Apr_2017"
16,430214,48,7.9,4.24,"2017-04-07","Apr",2017,"430214_Apr_2017"
28,405965,20,5.9,4.214,"2017-04-27","Apr",2017,"405965_Apr_2017"
18,405965,20,5.9,4.214,"2017-04-27","Apr",2017,"405965_Apr_2017"
10752,405965,20,5.9,4.214,"2017-04-27","Apr",2017,"405965_Apr_2017"
28,405965,20,5.9,4.214,"2017-04-27","Apr",2017,"405965_Apr_2017"
18,405965,20,5.9,4.214,"2017-04-27","Apr",2017,"405965_Apr_2017"
10752,405965,20,5.9,4.214,"2017-04-27","Apr",2017,"405965_Apr_2017"
12,385736,51,6.6,4.209,"2016-09-09","Apr",2017,"385736_Apr_2017"
18,373546,62,6.4,4.203,"2017-05-05","Apr",2017,"373546_Apr_2017"
99,452406,64,7.9,4.182,"2017-04-12","Apr",2017,"452406_Apr_2017"
99,448448,61,7,4.161,"2017-04-23","Apr",2017,"448448_Apr_2017"
35,439128,55,7,4.099,"2017-04-24","Apr",2017,"439128_Apr_2017"
18,439128,55,7,4.099,"2017-04-24","Apr",2017,"439128_Apr_2017"
27,447952,12,6,4.034,"2017-04-17","Apr",2017,"447952_Apr_2017"
53,447952,12,6,4.034,"2017-04-17","Apr",2017,"447952_Apr_2017"
18,429765,81,7.5,4.033,"2017-04-06","Apr",2017,"429765_Apr_2017"
18,467924,6,7.3,4.022,"2018-01-12","Apr",2017,"467924_Apr_2017"
35,467924,6,7.3,4.022,"2018-01-12","Apr",2017,"467924_Apr_2017"
28,412758,61,5.4,4.013,"2017-04-06","Apr",2017,"412758_Apr_2017"
35,412758,61,5.4,4.013,"2017-04-06","Apr",2017,"412758_Apr_2017"
27,412758,61,5.4,4.013,"2017-04-06","Apr",2017,"412758_Apr_2017"
27,436972,18,4.9,3.985,"2018-03-30","Apr",2017,"436972_Apr_2017"
35,426264,44,6.7,3.978,"2017-08-31","Apr",2017,"426264_Apr_2017"
18,426264,44,6.7,3.978,"2017-08-31","Apr",2017,"426264_Apr_2017"
99,450594,57,6.4,3.965,"2017-05-23","Apr",2017,"450594_Apr_2017"
18,450477,44,5.2,3.959,"2017-04-22","Apr",2017,"450477_Apr_2017"
35,450477,44,5.2,3.959,"2017-04-22","Apr",2017,"450477_Apr_2017"
35,358430,90,5.9,3.937,"2015-12-23","Apr",2017,"358430_Apr_2017"
878,416149,33,3.8,3.936,"2016-09-09","Apr",2017,"416149_Apr_2017"
28,416149,33,3.8,3.936,"2016-09-09","Apr",2017,"416149_Apr_2017"
12,322487,28,4.4,3.928,"2017-04-14","Apr",2017,"322487_Apr_2017"
16,322487,28,4.4,3.928,"2017-04-14","Apr",2017,"322487_Apr_2017"
35,322487,28,4.4,3.928,"2017-04-14","Apr",2017,"322487_Apr_2017"
10751,322487,28,4.4,3.928,"2017-04-14","Apr",2017,"322487_Apr_2017"
878,322487,28,4.4,3.928,"2017-04-14","Apr",2017,"322487_Apr_2017"
80,426260,32,5.6,3.915,"2017-04-20","Apr",2017,"426260_Apr_2017"
18,426260,32,5.6,3.915,"2017-04-20","Apr",2017,"426260_Apr_2017"
53,426260,32,5.6,3.915,"2017-04-20","Apr",2017,"426260_Apr_2017"
18,418718,50,7,3.875,"2016-05-27","Apr",2017,"418718_Apr_2017"
10749,418718,50,7,3.875,"2016-05-27","Apr",2017,"418718_Apr_2017"
27,457491,43,6.3,3.871,"2017-04-22","Apr",2017,"457491_Apr_2017"
878,457491,43,6.3,3.871,"2017-04-22","Apr",2017,"457491_Apr_2017"
18,419473,11,5.4,3.851,"2018-04-13","Apr",2017,"419473_Apr_2017"
53,430598,11,4.8,3.834,"2017-04-28","Apr",2017,"430598_Apr_2017"
18,430172,72,5.6,3.823,"2017-01-25","Apr",2017,"430172_Apr_2017"
18,424600,54,6.6,3.818,"2017-04-22","Apr",2017,"424600_Apr_2017"
10770,424600,54,6.6,3.818,"2017-04-22","Apr",2017,"424600_Apr_2017"
99,359749,50,7.6,3.81,"2017-10-13","Apr",2017,"359749_Apr_2017"
53,432792,19,5.9,3.787,"2017-01-26","Apr",2017,"432792_Apr_2017"
80,432792,19,5.9,3.787,"2017-01-26","Apr",2017,"432792_Apr_2017"
10751,447113,23,6.9,3.786,"2017-04-04","Apr",2017,"447113_Apr_2017"
16,447113,23,6.9,3.786,"2017-04-04","Apr",2017,"447113_Apr_2017"
18,453272,55,6.6,3.784,"2017-04-21","Apr",2017,"453272_Apr_2017"
18,451204,33,6.5,3.777,"2018-03-30","Apr",2017,"451204_Apr_2017"
18,412203,74,7.2,3.776,"2016-11-25","Apr",2017,"412203_Apr_2017"
18,453075,1,10,3.756,"2017-04-06","Apr",2017,"453075_Apr_2017"
9648,352364,37,5.4,3.747,"2015-12-06","Apr",2017,"352364_Apr_2017"
53,352364,37,5.4,3.747,"2015-12-06","Apr",2017,"352364_Apr_2017"
80,408626,41,5.4,3.71,"2016-09-12","Apr",2017,"408626_Apr_2017"
18,408626,41,5.4,3.71,"2016-09-12","Apr",2017,"408626_Apr_2017"
53,408626,41,5.4,3.71,"2016-09-12","Apr",2017,"408626_Apr_2017"
28,393306,44,4.1,3.634,"2017-01-19","Apr",2017,"393306_Apr_2017"
12,393306,44,4.1,3.634,"2017-01-19","Apr",2017,"393306_Apr_2017"
878,393306,44,4.1,3.634,"2017-01-19","Apr",2017,"393306_Apr_2017"
99,413765,70,7.1,3.626,"2017-02-15","Apr",2017,"413765_Apr_2017"
878,421443,27,4.8,3.623,"2017-04-06","Apr",2017,"421443_Apr_2017"
80,448847,43,5.9,3.618,"2017-04-14","Apr",2017,"448847_Apr_2017"
18,391663,35,7,3.606,"2016-06-02","Apr",2017,"391663_Apr_2017"
36,391663,35,7,3.606,"2016-06-02","Apr",2017,"391663_Apr_2017"
35,255160,46,6.9,3.598,"2016-02-03","Apr",2017,"255160_Apr_2017"
18,255160,46,6.9,3.598,"2016-02-03","Apr",2017,"255160_Apr_2017"
27,390883,41,4.5,3.586,"2017-04-17","Apr",2017,"390883_Apr_2017"
878,390883,41,4.5,3.586,"2017-04-17","Apr",2017,"390883_Apr_2017"
53,390883,41,4.5,3.586,"2017-04-17","Apr",2017,"390883_Apr_2017"
35,400649,40,3.7,3.583,"2016-07-17","Apr",2017,"400649_Apr_2017"
27,400649,40,3.7,3.583,"2016-07-17","Apr",2017,"400649_Apr_2017"
18,389630,26,5.6,3.556,"2016-12-09","Apr",2017,"389630_Apr_2017"
10751,385722,16,6.3,3.545,"2016-08-10","Apr",2017,"385722_Apr_2017"
35,421465,27,5.3,3.506,"2017-04-23","Apr",2017,"421465_Apr_2017"
18,421465,27,5.3,3.506,"2017-04-23","Apr",2017,"421465_Apr_2017"
28,391629,34,6,3.504,"2016-04-29","Apr",2017,"391629_Apr_2017"
10749,391629,34,6,3.504,"2016-04-29","Apr",2017,"391629_Apr_2017"
53,391629,34,6,3.504,"2016-04-29","Apr",2017,"391629_Apr_2017"
10749,445500,58,5.7,3.497,"2017-02-14","Apr",2017,"445500_Apr_2017"
35,445500,58,5.7,3.497,"2017-02-14","Apr",2017,"445500_Apr_2017"
18,395452,57,7.2,3.494,"2016-06-15","Apr",2017,"395452_Apr_2017"
12,395452,57,7.2,3.494,"2016-06-15","Apr",2017,"395452_Apr_2017"
28,172767,26,3,3.489,"2013-02-28","Apr",2017,"172767_Apr_2017"
878,172767,26,3,3.489,"2013-02-28","Apr",2017,"172767_Apr_2017"
10770,172767,26,3,3.489,"2013-02-28","Apr",2017,"172767_Apr_2017"
12,172767,26,3,3.489,"2013-02-28","Apr",2017,"172767_Apr_2017"
18,172767,26,3,3.489,"2013-02-28","Apr",2017,"172767_Apr_2017"
53,172767,26,3,3.489,"2013-02-28","Apr",2017,"172767_Apr_2017"
27,40130,29,7,3.463,"1972-08-18","Apr",2017,"40130_Apr_2017"
9648,40130,29,7,3.463,"1972-08-18","Apr",2017,"40130_Apr_2017"
53,40130,29,7,3.463,"1972-08-18","Apr",2017,"40130_Apr_2017"
28,23807,36,5.4,3.45,"1983-07-22","Apr",2017,"23807_Apr_2017"
27,23807,36,5.4,3.45,"1983-07-22","Apr",2017,"23807_Apr_2017"
878,23807,36,5.4,3.45,"1983-07-22","Apr",2017,"23807_Apr_2017"
18,4286,33,6.5,3.435,"1976-09-09","Apr",2017,"4286_Apr_2017"
10749,4286,33,6.5,3.435,"1976-09-09","Apr",2017,"4286_Apr_2017"
28,397873,23,4.7,3.433,"2016-05-17","Apr",2017,"397873_Apr_2017"
27,397873,23,4.7,3.433,"2016-05-17","Apr",2017,"397873_Apr_2017"
878,397873,23,4.7,3.433,"2016-05-17","Apr",2017,"397873_Apr_2017"
27,330385,5,8,3.418,"2015-10-11","Apr",2017,"330385_Apr_2017"
18,330385,5,8,3.418,"2015-10-11","Apr",2017,"330385_Apr_2017"
9648,330385,5,8,3.418,"2015-10-11","Apr",2017,"330385_Apr_2017"
14,382272,40,6.5,3.413,"2016-10-29","Apr",2017,"382272_Apr_2017"
9648,382272,40,6.5,3.413,"2016-10-29","Apr",2017,"382272_Apr_2017"
53,382272,40,6.5,3.413,"2016-10-29","Apr",2017,"382272_Apr_2017"
10749,412093,53,6.5,3.376,"2016-11-10","Apr",2017,"412093_Apr_2017"
18,412093,53,6.5,3.376,"2016-11-10","Apr",2017,"412093_Apr_2017"
18,418747,7,6.6,3.338,"2016-10-21","Apr",2017,"418747_Apr_2017"
878,418747,7,6.6,3.338,"2016-10-21","Apr",2017,"418747_Apr_2017"
10751,369860,24,6.1,3.33,"2016-01-21","Apr",2017,"369860_Apr_2017"
14,369860,24,6.1,3.33,"2016-01-21","Apr",2017,"369860_Apr_2017"
35,369860,24,6.1,3.33,"2016-01-21","Apr",2017,"369860_Apr_2017"
28,413548,14,6.5,3.327,"2017-04-14","Apr",2017,"413548_Apr_2017"
18,413548,14,6.5,3.327,"2017-04-14","Apr",2017,"413548_Apr_2017"
36,413548,14,6.5,3.327,"2017-04-14","Apr",2017,"413548_Apr_2017"
18,437073,10,6.1,3.323,"2017-04-26","Apr",2017,"437073_Apr_2017"
18,333384,46,6.5,3.302,"2017-04-28","Apr",2017,"333384_Apr_2017"
35,390407,26,6.6,3.28,"2017-04-14","Apr",2017,"390407_Apr_2017"
18,390407,26,6.6,3.28,"2017-04-14","Apr",2017,"390407_Apr_2017"
18,437583,38,7.6,3.261,"2017-02-03","Apr",2017,"437583_Apr_2017"
14,437583,38,7.6,3.261,"2017-02-03","Apr",2017,"437583_Apr_2017"
27,437583,38,7.6,3.261,"2017-02-03","Apr",2017,"437583_Apr_2017"
10749,437583,38,7.6,3.261,"2017-02-03","Apr",2017,"437583_Apr_2017"
9648,446865,13,6.6,3.248,"2017-04-09","Apr",2017,"446865_Apr_2017"
10770,446865,13,6.6,3.248,"2017-04-09","Apr",2017,"446865_Apr_2017"
12,410118,43,4.1,3.227,"2016-09-02","Apr",2017,"410118_Apr_2017"
53,410118,43,4.1,3.227,"2016-09-02","Apr",2017,"410118_Apr_2017"
10749,365451,10,6.2,3.226,"2015-10-30","Apr",2017,"365451_Apr_2017"
35,365451,10,6.2,3.226,"2015-10-30","Apr",2017,"365451_Apr_2017"
18,365451,10,6.2,3.226,"2015-10-30","Apr",2017,"365451_Apr_2017"
18,331161,40,5.6,3.213,"2015-04-24","Apr",2017,"331161_Apr_2017"
35,331161,40,5.6,3.213,"2015-04-24","Apr",2017,"331161_Apr_2017"
10402,392820,54,7,3.212,"2016-10-28","Apr",2017,"392820_Apr_2017"
99,392820,54,7,3.212,"2016-10-28","Apr",2017,"392820_Apr_2017"
35,403429,26,7,3.207,"2016-10-07","Apr",2017,"403429_Apr_2017"
18,403429,26,7,3.207,"2016-10-07","Apr",2017,"403429_Apr_2017"
